experiment,run,repetition,seed,migrationTechnique,protocol,memoryFootprintInflation [MB],preDumpTime [s],preDumpTxTime [s],dumpTime [s],dumpTxTime [s],dumpSize,preDumpSize,compressionEnabled,rsyncPreDumpTotalFileSize,rsyncPreDumpTotalBytesSent,rsyncPreDumpTransferRate,rsyncPreDumpCompressionSpeedup,rsyncDumpTotalFileSize,rsyncDumpTotalBytesSent,rsyncDumpTransferRate,rsyncDumpCompressionSpeedup
2,58,5,575,preCopy,poolOfAddresses3,100,0.47736072540283203,2.320873737335205,0.28311920166015625,0.9224910736083984,416K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,338.92K,340.81K,227.54K bytes/sec,0.99
2,58,6,576,preCopy,poolOfAddresses3,100,0.47847652435302734,2.3351645469665527,0.29015564918518066,0.9386584758758545,412K,102M,False,106.32M,106.34M,42.54M bytes/sec,1.00,334.86K,336.79K,224.86K bytes/sec,0.99
2,58,7,577,preCopy,poolOfAddresses3,100,0.4760425090789795,2.3184151649475098,0.2952406406402588,0.9386477470397949,392K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,314.34K,316.24K,211.16K bytes/sec,0.99
2,58,8,578,preCopy,poolOfAddresses3,100,0.47913122177124023,2.575498580932617,0.2905395030975342,0.9390857219696045,404K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,326.64K,328.53K,219.35K bytes/sec,0.99
2,58,9,579,preCopy,poolOfAddresses3,100,0.4779982566833496,2.2575554847717285,0.29593563079833984,0.9354612827301025,404K,102M,False,106.32M,106.34M,42.54M bytes/sec,1.00,326.62K,328.51K,219.34K bytes/sec,0.99
2,58,10,580,preCopy,poolOfAddresses3,100,0.4810967445373535,2.2960128784179688,0.29434919357299805,0.9384698867797852,396K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,318.38K,320.27K,213.85K bytes/sec,0.99
2,59,1,581,postCopy,poolOfAddresses3,100,,,0.27544236183166504,0.9341239929199219,696K,,False,,,,,625.60K,627.52K,418.68K bytes/sec,1.00
2,59,2,582,postCopy,poolOfAddresses3,100,,,0.2809128761291504,0.9459943771362305,696K,,False,,,,,625.60K,627.51K,418.67K bytes/sec,1.00
2,59,3,583,postCopy,poolOfAddresses3,100,,,0.27697062492370605,0.947504997253418,696K,,False,,,,,625.60K,627.52K,418.68K bytes/sec,1.00
2,59,4,584,postCopy,poolOfAddresses3,100,,,0.2769129276275635,0.9376561641693115,696K,,False,,,,,625.61K,627.53K,418.69K bytes/sec,1.00
2,59,5,585,postCopy,poolOfAddresses3,100,,,0.28201961517333984,0.9395411014556885,696K,,False,,,,,625.61K,627.53K,418.68K bytes/sec,1.00
2,59,6,586,postCopy,poolOfAddresses3,100,,,0.27651500701904297,0.9387238025665283,696K,,False,,,,,625.58K,627.50K,418.67K bytes/sec,1.00
2,59,7,587,postCopy,poolOfAddresses3,100,,,0.2976264953613281,0.9337296485900879,696K,,False,,,,,625.62K,627.54K,418.69K bytes/sec,1.00
2,59,8,588,postCopy,poolOfAddresses3,100,,,0.2807745933532715,0.9468252658843994,696K,,False,,,,,625.60K,627.52K,418.68K bytes/sec,1.00
2,59,9,589,postCopy,poolOfAddresses3,100,,,0.28398966789245605,0.935577392578125,696K,,False,,,,,625.62K,627.58K,1.26M bytes/sec,1.00
2,59,10,590,postCopy,poolOfAddresses3,100,,,0.28928399085998535,0.9373116493225098,696K,,False,,,,,625.61K,627.53K,418.69K bytes/sec,1.00
2,60,1,591,hybrid,poolOfAddresses3,100,0.4812910556793213,2.3161520957946777,0.2646818161010742,0.929473876953125,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.90K,41.72K,28.15K bytes/sec,0.95
2,60,2,592,hybrid,poolOfAddresses3,100,0.48122334480285645,2.3888349533081055,0.261446475982666,0.9340159893035889,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.95K,41.76K,28.17K bytes/sec,0.95
2,60,3,593,hybrid,poolOfAddresses3,100,0.47770047187805176,2.276156425476074,0.26552653312683105,0.9202382564544678,124K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,39.92K,41.73K,28.15K bytes/sec,0.95
2,60,4,594,hybrid,poolOfAddresses3,100,0.480654239654541,2.4426374435424805,0.26428747177124023,0.924368143081665,120K,102M,False,106.32M,106.34M,42.54M bytes/sec,1.00,35.82K,37.68K,76.36K bytes/sec,0.94
2,60,5,595,hybrid,poolOfAddresses3,100,0.4777805805206299,2.3437552452087402,0.2650184631347656,0.9198837280273438,124K,102M,False,106.32M,106.34M,42.54M bytes/sec,1.00,39.95K,41.77K,28.18K bytes/sec,0.95
2,60,6,596,hybrid,poolOfAddresses3,100,0.47913193702697754,2.3655471801757812,0.2686429023742676,0.9267196655273438,124K,102M,False,106.31M,106.34M,30.38M bytes/sec,1.00,39.93K,41.75K,28.16K bytes/sec,0.95
2,60,7,597,hybrid,poolOfAddresses3,100,0.47751498222351074,2.314291000366211,0.2654755115509033,0.9314975738525391,124K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,39.92K,41.74K,28.16K bytes/sec,0.95
2,60,8,598,hybrid,poolOfAddresses3,100,0.4804537296295166,2.3175129890441895,0.27121448516845703,0.93853759765625,124K,102M,False,106.32M,106.34M,30.38M bytes/sec,1.00,39.91K,41.73K,28.15K bytes/sec,0.95
2,60,9,599,hybrid,poolOfAddresses3,100,0.477708101272583,2.5948166847229004,0.2655980587005615,0.9330494403839111,124K,102M,False,106.31M,106.34M,42.54M bytes/sec,1.00,39.90K,41.70K,28.13K bytes/sec,0.95
2,60,10,600,hybrid,poolOfAddresses3,100,0.4781615734100342,2.308189630508423,0.2651174068450928,0.9212336540222168,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.84K,41.66K,28.10K bytes/sec,0.95
2,61,1,601,cold,symmetric,100,,,0.5801045894622803,2.3172574043273926,102M,,False,,,,,106.31M,106.34M,42.54M bytes/sec,1.00
2,61,2,602,cold,symmetric,100,,,0.5863373279571533,2.2778589725494385,102M,,False,,,,,106.32M,106.35M,42.54M bytes/sec,1.00
2,61,3,603,cold,symmetric,100,,,0.5800836086273193,2.3061671257019043,102M,,False,,,,,106.33M,106.36M,42.54M bytes/sec,1.00
2,61,4,604,cold,symmetric,100,,,0.5826625823974609,2.3417441844940186,102M,,False,,,,,106.32M,106.35M,42.54M bytes/sec,1.00
2,61,5,605,cold,symmetric,100,,,0.5849835872650146,2.327315330505371,102M,,False,,,,,106.32M,106.35M,42.54M bytes/sec,1.00
2,61,6,606,cold,symmetric,100,,,0.5797019004821777,2.3183767795562744,102M,,False,,,,,106.32M,106.35M,42.54M bytes/sec,1.00
2,61,7,607,cold,symmetric,100,,,0.576225757598877,2.370685338973999,102M,,False,,,,,106.32M,106.35M,30.39M bytes/sec,1.00
2,61,8,608,cold,symmetric,100,,,0.4795820713043213,2.4732370376586914,102M,,False,,,,,106.32M,106.35M,30.39M bytes/sec,1.00
2,61,9,609,cold,symmetric,100,,,0.5895969867706299,2.342714786529541,102M,,False,,,,,106.32M,106.35M,30.38M bytes/sec,1.00
2,61,10,610,cold,symmetric,100,,,0.5753684043884277,2.3056561946868896,102M,,False,,,,,106.32M,106.35M,42.54M bytes/sec,1.00
2,62,1,611,preCopy,symmetric,100,0.4808673858642578,2.3450570106506348,0.29040098190307617,0.9306237697601318,396K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,318.45K,320.34K,213.89K bytes/sec,0.99
2,62,2,612,preCopy,symmetric,100,0.4782536029815674,2.383758068084717,0.29175734519958496,0.9329783916473389,396K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,318.40K,320.29K,213.86K bytes/sec,0.99
2,62,3,613,preCopy,symmetric,100,0.47691822052001953,2.4984724521636963,0.2899301052093506,0.9313821792602539,392K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,314.30K,316.19K,211.12K bytes/sec,0.99
2,62,4,614,preCopy,symmetric,100,0.48009634017944336,2.3506219387054443,0.18416237831115723,0.9329121112823486,404K,102M,False,106.32M,106.34M,30.38M bytes/sec,1.00,326.58K,328.47K,219.31K bytes/sec,0.99
2,62,5,615,preCopy,symmetric,100,0.48148083686828613,2.2776296138763428,0.29706597328186035,0.9292809963226318,388K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,310.27K,312.15K,208.43K bytes/sec,0.99
2,62,6,616,preCopy,symmetric,100,0.47828149795532227,2.5042970180511475,0.29154443740844727,0.900949239730835,392K,102M,False,106.31M,106.34M,30.38M bytes/sec,1.00,314.38K,316.27K,211.18K bytes/sec,0.99
2,62,7,617,preCopy,symmetric,100,0.4784557819366455,2.373520851135254,0.19461560249328613,0.9264295101165771,404K,102M,False,106.31M,106.34M,42.54M bytes/sec,1.00,326.58K,328.46K,219.31K bytes/sec,0.99
2,62,8,618,preCopy,symmetric,100,0.4780557155609131,2.3301970958709717,0.19107699394226074,0.9346001148223877,396K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,318.40K,320.29K,213.86K bytes/sec,0.99
2,62,9,619,preCopy,symmetric,100,0.48524999618530273,2.3248372077941895,0.2908589839935303,0.9422149658203125,420K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,343.01K,344.90K,230.26K bytes/sec,0.99
2,62,10,620,preCopy,symmetric,100,0.4827084541320801,2.5784692764282227,0.29767441749572754,0.9814314842224121,400K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,322.49K,324.38K,216.59K bytes/sec,0.99
2,63,1,621,postCopy,symmetric,100,,,0.28763461112976074,0.9424128532409668,696K,,False,,,,,625.62K,627.54K,418.69K bytes/sec,1.00
2,63,2,622,postCopy,symmetric,100,,,0.2849555015563965,0.9387209415435791,696K,,False,,,,,625.61K,627.56K,1.26M bytes/sec,1.00
2,63,3,623,postCopy,symmetric,100,,,0.18157315254211426,0.9362630844116211,696K,,False,,,,,625.58K,627.52K,418.67K bytes/sec,1.00
2,63,4,624,postCopy,symmetric,100,,,0.28326988220214844,0.9395692348480225,696K,,False,,,,,625.58K,627.50K,418.67K bytes/sec,1.00
2,63,5,625,postCopy,symmetric,100,,,0.27990007400512695,0.9290139675140381,696K,,False,,,,,625.60K,627.51K,418.67K bytes/sec,1.00
2,63,6,626,postCopy,symmetric,100,,,0.18567109107971191,0.9358961582183838,696K,,False,,,,,625.58K,627.48K,418.65K bytes/sec,1.00
2,63,7,627,postCopy,symmetric,100,,,0.28003668785095215,0.9410207271575928,696K,,False,,,,,625.59K,627.51K,418.67K bytes/sec,1.00
2,63,8,628,postCopy,symmetric,100,,,0.27932071685791016,0.9143614768981934,696K,,False,,,,,625.60K,627.52K,418.68K bytes/sec,1.00
2,63,9,629,postCopy,symmetric,100,,,0.278820276260376,0.9445271492004395,696K,,False,,,,,625.60K,627.52K,418.68K bytes/sec,1.00
2,63,10,630,postCopy,symmetric,100,,,0.28163647651672363,0.9500415325164795,696K,,False,,,,,625.59K,627.55K,1.26M bytes/sec,1.00
2,64,1,631,hybrid,symmetric,100,0.4784514904022217,2.284575939178467,0.2667367458343506,0.9339289665222168,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.84K,41.66K,28.10K bytes/sec,0.95
2,64,2,632,hybrid,symmetric,100,0.4776287078857422,2.3065693378448486,0.26331520080566406,0.9203369617462158,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.88K,41.69K,28.12K bytes/sec,0.95
2,64,3,633,hybrid,symmetric,100,0.48099827766418457,2.4729044437408447,0.266251802444458,0.921356201171875,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.84K,41.66K,28.11K bytes/sec,0.95
2,64,4,634,hybrid,symmetric,100,0.4782884120941162,2.302109479904175,0.27129530906677246,0.9319274425506592,124K,102M,False,106.31M,106.34M,30.38M bytes/sec,1.00,39.89K,41.69K,28.13K bytes/sec,0.95
2,64,5,635,hybrid,symmetric,100,0.47733497619628906,2.4283411502838135,0.2652730941772461,0.9311692714691162,124K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,39.83K,41.67K,84.35K bytes/sec,0.94
2,64,6,636,hybrid,symmetric,100,0.479907751083374,2.2648727893829346,0.2644782066345215,0.9324302673339844,124K,102M,False,106.31M,106.34M,42.54M bytes/sec,1.00,39.91K,41.73K,28.15K bytes/sec,0.95
2,64,7,637,hybrid,symmetric,100,0.48343753814697266,2.287929058074951,0.2652246952056885,0.9251174926757812,124K,102M,False,106.31M,106.34M,42.53M bytes/sec,1.00,39.91K,41.72K,28.15K bytes/sec,0.95
2,64,8,638,hybrid,symmetric,100,0.4802725315093994,2.423429012298584,0.26787614822387695,0.9573550224304199,124K,102M,False,106.30M,106.33M,30.38M bytes/sec,1.00,39.91K,41.73K,28.15K bytes/sec,0.95
2,64,9,639,hybrid,symmetric,100,0.4851570129394531,2.2717525959014893,0.26944541931152344,0.9031012058258057,124K,102M,False,106.30M,106.33M,42.53M bytes/sec,1.00,39.86K,41.68K,28.12K bytes/sec,0.95
2,64,10,640,hybrid,symmetric,100,0.47977232933044434,2.301607131958008,0.2653768062591553,0.9157366752624512,120K,102M,False,106.31M,106.34M,42.54M bytes/sec,1.00,35.76K,37.58K,25.38K bytes/sec,0.94
