experiment,run,repetition,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
2,34,4,"['real 0.28', 'user 0.02', 'sys 0.06']",,,
2,34,5,,,,
2,34,6,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,34,7,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,34,8,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,34,9,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,34,10,"['real 0.30', 'user 0.02', 'sys 0.06']",,,
2,35,1,"['real 0.23', 'user 0.03', 'sys 0.06']",6704.0,0.335452,0.543511
2,35,2,"['real 0.25', 'user 0.04', 'sys 0.05']",9952.0,0.462607,0.684848
2,35,3,"['real 0.24', 'user 0.05', 'sys 0.03']",6320.0,0.302489,0.515432
2,35,4,"['real 0.25', 'user 0.04', 'sys 0.05']",7087.0,0.34558400000000006,0.557
2,35,5,"['real 0.24', 'user 0.03', 'sys 0.06']",6208.0,0.311843,0.517273
2,35,6,,,,
2,35,7,"['real 0.25', 'user 0.03', 'sys 0.05']",5680.0,0.27923699999999996,0.490396
2,35,8,"['real 0.27', 'user 0.02', 'sys 0.07']",6031.0,0.30600299999999997,0.531473
2,35,9,"['real 0.25', 'user 0.03', 'sys 0.05']",6031.0,0.291764,0.491747
2,35,10,"['real 0.25', 'user 0.04', 'sys 0.04']",5663.0,0.28509799999999996,0.503189
2,36,1,"['real 0.30', 'user 0.05', 'sys 0.03']",7.0,0.019335999999999964,0.279587
2,36,2,,,,
2,36,3,"['real 0.31', 'user 0.04', 'sys 0.04']",11.0,0.02263299999999996,0.295803
2,36,4,"['real 0.29', 'user 0.03', 'sys 0.05']",11.0,0.01866900000000002,0.26767
2,36,5,"['real 0.30', 'user 0.04', 'sys 0.04']",11.0,0.01935500000000001,0.279883
2,36,6,"['real 0.29', 'user 0.04', 'sys 0.04']",11.0,0.020854999999999957,0.274763
2,36,7,"['real 0.30', 'user 0.03', 'sys 0.05']",12.0,0.018562999999999996,0.290675
2,36,8,"['real 0.31', 'user 0.01', 'sys 0.08']",11.0,0.022301000000000015,0.297281
2,36,9,"['real 0.32', 'user 0.04', 'sys 0.04']",11.0,0.022859000000000018,0.304193
2,36,10,"['real 0.32', 'user 0.03', 'sys 0.05']",7.0,0.021121,0.305835
2,37,1,"['real 0.32', 'user 0.05', 'sys 0.04']",,,
2,37,2,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,37,3,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,37,4,"['real 0.29', 'user 0.05', 'sys 0.04']",,,
2,37,5,"['real 0.27', 'user 0.05', 'sys 0.04']",,,
2,37,6,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,37,7,"['real 0.30', 'user 0.02', 'sys 0.07']",,,
2,37,8,"['real 0.32', 'user 0.04', 'sys 0.05']",,,
2,37,9,"['real 0.32', 'user 0.04', 'sys 0.04']",,,
2,37,10,"['real 0.32', 'user 0.04', 'sys 0.04']",,,
2,38,1,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,38,2,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,38,3,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,38,4,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,38,5,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,38,6,"['real 0.31', 'user 0.05', 'sys 0.04']",,,
2,38,7,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,38,8,"['real 0.32', 'user 0.05', 'sys 0.03']",,,
2,38,9,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,38,10,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,39,1,"['real 0.25', 'user 0.05', 'sys 0.04']",9872.0,0.454456,0.675509
2,39,2,"['real 0.26', 'user 0.05', 'sys 0.03']",7360.0,0.3496,0.586129
2,39,3,"['real 0.24', 'user 0.05', 'sys 0.02']",7615.0,0.363138,0.574983
2,39,4,"['real 0.25', 'user 0.03', 'sys 0.05']",7407.0,0.369143,0.589801
2,39,5,"['real 0.22', 'user 0.03', 'sys 0.05']",9184.0,0.431017,0.622995
2,39,6,"['real 0.23', 'user 0.03', 'sys 0.04']",7344.0,0.36052199999999995,0.559676
2,39,7,"['real 0.24', 'user 0.03', 'sys 0.04']",7695.0,0.37437300000000007,0.57947
2,39,8,"['real 0.25', 'user 0.05', 'sys 0.04']",6975.0,0.347058,0.573877
2,39,9,"['real 0.26', 'user 0.03', 'sys 0.06']",7087.0,0.36664500000000005,0.586034
2,39,10,"['real 0.23', 'user 0.03', 'sys 0.05']",8256.0,0.380935,0.596632
2,40,1,"['real 0.29', 'user 0.02', 'sys 0.06']",69.0,0.032059000000000004,0.277922
2,40,2,"['real 0.31', 'user 0.04', 'sys 0.04']",66.0,0.031350000000000044,0.297152
2,40,3,"['real 0.31', 'user 0.06', 'sys 0.03']",68.0,0.030223,0.292856
2,40,4,"['real 0.32', 'user 0.03', 'sys 0.05']",69.0,0.026791999999999982,0.304662
2,40,5,"['real 0.31', 'user 0.05', 'sys 0.02']",74.0,0.026780000000000026,0.30656
2,40,6,"['real 0.31', 'user 0.04', 'sys 0.04']",73.0,0.03280299999999997,0.306612
2,40,7,"['real 0.30', 'user 0.05', 'sys 0.03']",67.0,0.022911000000000015,0.285677
2,40,8,"['real 0.29', 'user 0.02', 'sys 0.07']",66.0,0.033489999999999964,0.288172
2,40,9,"['real 0.30', 'user 0.04', 'sys 0.04']",71.0,0.031432000000000015,0.300168
2,40,10,"['real 0.31', 'user 0.03', 'sys 0.05']",68.0,0.04250000000000004,0.314495
2,41,1,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,41,2,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,41,3,"['real 0.31', 'user 0.01', 'sys 0.08']",,,
2,41,4,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,41,5,"['real 0.30', 'user 0.03', 'sys 0.06']",,,
2,41,6,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,41,7,"['real 0.33', 'user 0.04', 'sys 0.04']",,,
2,41,8,"['real 0.30', 'user 0.03', 'sys 0.06']",,,
2,41,9,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,41,10,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,42,1,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,42,2,"['real 0.30', 'user 0.02', 'sys 0.06']",,,
2,42,3,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,42,4,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,42,5,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,42,6,"['real 0.30', 'user 0.03', 'sys 0.06']",,,
2,42,7,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,42,8,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,42,9,"['real 0.26', 'user 0.05', 'sys 0.03']",,,
2,42,10,"['real 0.31', 'user 0.02', 'sys 0.06']",,,
2,43,1,"['real 0.26', 'user 0.03', 'sys 0.06']",13006.0,0.547091,0.767293
2,43,2,"['real 0.24', 'user 0.03', 'sys 0.05']",13005.0,0.5523359999999999,0.74669
2,43,3,"['real 0.24', 'user 0.03', 'sys 0.05']",8367.0,0.39599300000000004,0.600603
2,43,4,"['real 0.24', 'user 0.05', 'sys 0.04']",13008.0,0.576866,0.782955
2,43,5,"['real 0.26', 'user 0.05', 'sys 0.04']",13006.0,0.588285,0.796315
2,43,6,"['real 0.25', 'user 0.03', 'sys 0.05']",6896.0,0.34086000000000005,0.555154
2,43,7,"['real 0.25', 'user 0.04', 'sys 0.05']",13006.0,0.563898,0.780339
2,43,8,"['real 0.24', 'user 0.03', 'sys 0.06']",13005.0,0.554014,0.758783
2,43,9,"['real 0.24', 'user 0.05', 'sys 0.04']",13006.0,0.5542340000000001,0.766067
2,43,10,"['real 0.25', 'user 0.04', 'sys 0.04']",13008.0,0.550941,0.767865
2,44,1,"['real 0.30', 'user 0.03', 'sys 0.04']",67.0,0.03361800000000004,0.301032
2,44,2,"['real 0.30', 'user 0.05', 'sys 0.04']",70.0,0.024517999999999984,0.289572
2,44,3,"['real 0.33', 'user 0.05', 'sys 0.04']",68.0,0.02915699999999999,0.313281
2,44,4,"['real 0.31', 'user 0.05', 'sys 0.04']",68.0,0.02957399999999999,0.311949
2,44,5,"['real 0.29', 'user 0.03', 'sys 0.06']",75.0,0.037375999999999965,0.287817
2,44,6,"['real 0.32', 'user 0.04', 'sys 0.04']",69.0,0.03278900000000001,0.317942
2,44,7,"['real 0.31', 'user 0.03', 'sys 0.06']",67.0,0.025926999999999978,0.302419
2,44,8,"['real 0.29', 'user 0.04', 'sys 0.04']",65.0,0.027447,0.282035
2,44,9,"['real 0.28', 'user 0.03', 'sys 0.05']",73.0,0.02541400000000002,0.272747
2,44,10,"['real 0.36', 'user 0.03', 'sys 0.05']",71.0,0.029190999999999967,0.326779
2,45,1,"['real 0.31', 'user 0.05', 'sys 0.03']",,,
2,45,2,"['real 0.32', 'user 0.04', 'sys 0.05']",,,
2,45,3,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,45,4,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,45,5,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,45,6,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,45,7,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,45,8,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,45,9,"['real 0.29', 'user 0.03', 'sys 0.04']",,,
2,45,10,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,46,1,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,46,2,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,46,3,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,46,4,"['real 0.31', 'user 0.02', 'sys 0.05']",,,
2,46,5,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,46,6,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,46,7,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,46,8,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,46,9,"['real 0.31', 'user 0.05', 'sys 0.03']",,,
2,46,10,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,47,1,"['real 0.26', 'user 0.03', 'sys 0.05']",13004.0,0.551925,0.786675
2,47,2,"['real 0.25', 'user 0.04', 'sys 0.05']",13007.0,0.563179,0.775272
2,47,3,"['real 0.25', 'user 0.05', 'sys 0.03']",13004.0,0.546349,0.769671
2,47,4,"['real 0.26', 'user 0.04', 'sys 0.04']",13006.0,0.557108,0.786579
2,47,5,"['real 0.27', 'user 0.04', 'sys 0.04']",13004.0,0.567571,0.795031
2,47,6,"['real 0.27', 'user 0.05', 'sys 0.04']",13005.0,0.560447,0.786676
2,47,7,"['real 0.26', 'user 0.03', 'sys 0.05']",13007.0,0.555384,0.779843
2,47,8,"['real 0.25', 'user 0.03', 'sys 0.05']",13007.0,0.552031,0.764298
2,47,9,"['real 0.26', 'user 0.05', 'sys 0.03']",13006.0,0.561382,0.792848
2,47,10,"['real 0.25', 'user 0.06', 'sys 0.03']",13009.0,0.550693,0.770471
2,48,1,"['real 0.30', 'user 0.03', 'sys 0.05']",67.0,0.026397000000000004,0.290815
2,48,2,"['real 0.31', 'user 0.04', 'sys 0.04']",65.0,0.030694,0.315949
2,48,3,"['real 0.31', 'user 0.04', 'sys 0.04']",66.0,0.027959999999999985,0.298801
2,48,4,"['real 0.31', 'user 0.03', 'sys 0.05']",67.0,0.033059000000000005,0.320739
2,48,5,"['real 0.31', 'user 0.04', 'sys 0.04']",70.0,0.032845999999999986,0.296163
2,48,6,"['real 0.32', 'user 0.05', 'sys 0.04']",66.0,0.02906299999999995,0.311227
2,48,7,"['real 0.29', 'user 0.04', 'sys 0.05']",71.0,0.034809000000000034,0.285189
2,48,8,"['real 0.30', 'user 0.03', 'sys 0.05']",68.0,0.02831800000000001,0.294657
2,48,9,"['real 0.31', 'user 0.03', 'sys 0.05']",73.0,0.02463599999999999,0.2868
2,48,10,"['real 0.31', 'user 0.03', 'sys 0.05']",66.0,0.03209599999999996,0.310233
2,49,1,"['real 0.36', 'user 0.05', 'sys 0.03']",,,
2,49,2,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,49,3,"['real 0.40', 'user 0.04', 'sys 0.05']",,,
2,49,4,"['real 0.33', 'user 0.04', 'sys 0.04']",,,
2,49,5,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,49,6,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,49,7,"['real 0.32', 'user 0.04', 'sys 0.03']",,,
2,49,8,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,49,9,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,49,10,"['real 0.34', 'user 0.03', 'sys 0.06']",,,
2,50,1,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,2,"['real 0.35', 'user 0.05', 'sys 0.03']",,,
2,50,3,"['real 0.38', 'user 0.03', 'sys 0.05']",,,
2,50,4,,,,
2,50,5,"['real 0.37', 'user 0.05', 'sys 0.04']",,,
2,50,6,"['real 0.39', 'user 0.03', 'sys 0.05']",,,
2,50,7,"['real 0.33', 'user 0.05', 'sys 0.03']",,,
2,50,8,"['real 0.37', 'user 0.05', 'sys 0.04']",,,
2,50,9,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,10,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,51,1,"['real 0.30', 'user 0.04', 'sys 0.04']",25806.0,1.045573,1.286967
2,51,2,"['real 0.25', 'user 0.03', 'sys 0.05']",5311.0,0.271868,0.489744
2,51,3,"['real 0.25', 'user 0.05', 'sys 0.03']",25803.0,1.053204,1.277052
2,51,4,"['real 0.25', 'user 0.05', 'sys 0.03']",6015.0,0.31065600000000004,0.522355
2,51,5,"['real 0.23', 'user 0.03', 'sys 0.06']",9536.0,0.438748,0.637563
2,51,6,"['real 0.28', 'user 0.04', 'sys 0.04']",5951.0,0.29239499999999996,0.524439
2,51,7,"['real 0.26', 'user 0.04', 'sys 0.04']",8351.0,0.401512,0.611908
2,51,8,"['real 0.27', 'user 0.03', 'sys 0.05']",25804.0,1.0578750000000001,1.301082
2,51,9,"['real 0.27', 'user 0.03', 'sys 0.06']",8321.0,0.43421999999999994,0.668804
2,51,10,"['real 0.25', 'user 0.02', 'sys 0.06']",9407.0,0.446918,0.665014
2,52,1,"['real 0.35', 'user 0.04', 'sys 0.04']",11.0,0.021341999999999972,0.338122
2,52,2,"['real 0.37', 'user 0.04', 'sys 0.04']",11.0,0.01764300000000002,0.350121
2,52,3,"['real 0.35', 'user 0.04', 'sys 0.05']",11.0,0.023621000000000003,0.346385
2,52,4,"['real 0.34', 'user 0.04', 'sys 0.04']",11.0,0.018818,0.325727
2,52,5,"['real 0.34', 'user 0.05', 'sys 0.03']",11.0,0.017600999999999978,0.315127
2,52,6,"['real 0.35', 'user 0.02', 'sys 0.06']",12.0,0.019162999999999986,0.3432
2,52,7,"['real 0.35', 'user 0.04', 'sys 0.05']",11.0,0.017216999999999982,0.343786
2,52,8,"['real 0.36', 'user 0.02', 'sys 0.07']",11.0,0.026312000000000002,0.354968
2,52,9,"['real 0.39', 'user 0.04', 'sys 0.05']",11.0,0.021380999999999983,0.369845
2,52,10,"['real 0.37', 'user 0.02', 'sys 0.06']",12.0,0.01862400000000003,0.354899
2,53,1,,,,
2,53,2,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,53,3,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,53,4,"['real 0.38', 'user 0.06', 'sys 0.02']",,,
2,53,5,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,53,6,"['real 0.33', 'user 0.01', 'sys 0.07']",,,
2,53,7,"['real 0.35', 'user 0.06', 'sys 0.02']",,,
2,53,8,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,53,9,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,53,10,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,54,1,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,54,2,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,54,3,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,54,4,"['real 0.37', 'user 0.05', 'sys 0.03']",,,
2,54,5,"['real 0.33', 'user 0.03', 'sys 0.05']",,,
2,54,6,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,54,7,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,54,8,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,54,9,"['real 0.37', 'user 0.05', 'sys 0.04']",,,
2,54,10,"['real 0.38', 'user 0.03', 'sys 0.05']",,,
2,55,1,"['real 0.26', 'user 0.05', 'sys 0.04']",8863.0,0.42776899999999995,0.640288
2,55,2,"['real 0.24', 'user 0.02', 'sys 0.06']",6961.0,0.348028,0.559365
2,55,3,"['real 0.26', 'user 0.02', 'sys 0.06']",6879.0,0.330711,0.556429
2,55,4,"['real 0.25', 'user 0.03', 'sys 0.05']",5967.0,0.296839,0.523247
2,55,5,"['real 0.32', 'user 0.04', 'sys 0.05']",25805.0,1.066013,1.342057
2,55,6,"['real 0.22', 'user 0.03', 'sys 0.06']",7360.0,0.359886,0.554847
2,55,7,"['real 0.28', 'user 0.04', 'sys 0.04']",6608.0,0.32897699999999996,0.577931
2,55,8,"['real 0.24', 'user 0.05', 'sys 0.04']",11712.0,0.530186,0.740822
2,55,9,"['real 0.24', 'user 0.03', 'sys 0.05']",8096.0,0.39121799999999995,0.590397
2,55,10,"['real 0.24', 'user 0.04', 'sys 0.04']",8081.0,0.39224800000000004,0.599006
2,56,1,"['real 0.37', 'user 0.03', 'sys 0.05']",66.0,0.04436800000000002,0.377991
2,56,2,"['real 0.35', 'user 0.03', 'sys 0.06']",68.0,0.03127099999999999,0.35413
2,56,3,,,,
2,56,4,"['real 0.37', 'user 0.04', 'sys 0.04']",66.0,0.027473000000000025,0.35425
2,56,5,"['real 0.37', 'user 0.04', 'sys 0.05']",72.0,0.030488000000000015,0.362475
2,56,6,"['real 0.38', 'user 0.03', 'sys 0.05']",70.0,0.029315999999999953,0.374445
2,56,7,"['real 0.35', 'user 0.05', 'sys 0.03']",68.0,0.03227800000000003,0.350358
2,56,8,"['real 0.36', 'user 0.05', 'sys 0.03']",68.0,0.026499999999999968,0.359353
2,56,9,"['real 0.35', 'user 0.03', 'sys 0.04']",11.0,0.018911999999999984,0.334283
2,56,10,"['real 0.35', 'user 0.06', 'sys 0.02']",69.0,0.027283,0.352289
2,57,1,"['real 0.34', 'user 0.05', 'sys 0.03']",,,
2,57,2,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,57,3,"['real 0.35', 'user 0.05', 'sys 0.03']",,,
2,57,4,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,57,5,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,57,6,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,57,7,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,57,8,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,57,9,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,57,10,"['real 0.36', 'user 0.05', 'sys 0.04']",,,
2,58,1,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,58,2,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,58,3,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,58,4,"['real 0.34', 'user 0.03', 'sys 0.04']",,,
2,58,5,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,58,6,"['real 0.36', 'user 0.03', 'sys 0.04']",,,
2,58,7,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,58,8,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,58,9,"['real 0.37', 'user 0.04', 'sys 0.05']",,,
2,58,10,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,59,1,,,,
2,59,2,"['real 0.26', 'user 0.03', 'sys 0.05']",25805.0,1.056271,1.286571
2,59,3,"['real 0.27', 'user 0.03', 'sys 0.05']",6688.0,0.32372599999999996,0.559143
2,59,4,"['real 0.27', 'user 0.02', 'sys 0.06']",25806.0,1.059323,1.299045
2,59,5,"['real 0.22', 'user 0.03', 'sys 0.05']",25808.0,1.052949,1.249633
2,59,6,"['real 0.26', 'user 0.03', 'sys 0.05']",25805.0,1.048198,1.27017
2,59,7,"['real 0.27', 'user 0.03', 'sys 0.06']",25805.0,1.055197,1.291456
2,59,8,"['real 0.24', 'user 0.03', 'sys 0.05']",25805.0,1.046335,1.255756
2,59,9,"['real 0.24', 'user 0.03', 'sys 0.05']",25808.0,1.0491460000000001,1.269179
2,59,10,"['real 0.23', 'user 0.05', 'sys 0.04']",7760.0,0.37559299999999995,0.570166
2,60,1,"['real 0.35', 'user 0.02', 'sys 0.07']",70.0,0.03301100000000001,0.34074
2,60,2,"['real 0.36', 'user 0.03', 'sys 0.05']",80.0,0.03222200000000003,0.348254
2,60,3,"['real 0.35', 'user 0.03', 'sys 0.05']",66.0,0.03297799999999995,0.35327
2,60,4,"['real 0.36', 'user 0.03', 'sys 0.06']",68.0,0.028047999999999962,0.352191
2,60,5,"['real 0.36', 'user 0.02', 'sys 0.07']",66.0,0.026924999999999977,0.350151
2,60,6,"['real 0.36', 'user 0.05', 'sys 0.04']",71.0,0.028598000000000012,0.356919
2,60,7,"['real 0.38', 'user 0.02', 'sys 0.06']",70.0,0.030770999999999993,0.364524
2,60,8,"['real 0.38', 'user 0.03', 'sys 0.06']",67.0,0.032270999999999994,0.371897
2,60,9,"['real 0.38', 'user 0.03', 'sys 0.05']",70.0,0.026917999999999997,0.367199
2,60,10,"['real 0.35', 'user 0.05', 'sys 0.03']",73.0,0.04417299999999996,0.368397
2,61,1,"['real 0.34', 'user 0.05', 'sys 0.03']",,,
2,61,2,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,61,3,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,61,4,"['real 0.34', 'user 0.05', 'sys 0.03']",,,
2,61,5,"['real 0.37', 'user 0.04', 'sys 0.05']",,,
2,61,6,"['real 0.34', 'user 0.02', 'sys 0.06']",,,
2,61,7,"['real 0.35', 'user 0.05', 'sys 0.05']",,,
2,61,8,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,61,9,"['real 0.34', 'user 0.05', 'sys 0.03']",,,
2,61,10,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,62,1,"['real 0.37', 'user 0.06', 'sys 0.03']",,,
2,62,2,"['real 0.35', 'user 0.06', 'sys 0.02']",,,
2,62,3,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,62,4,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,62,5,"['real 0.37', 'user 0.04', 'sys 0.05']",,,
2,62,6,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,62,7,"['real 0.37', 'user 0.02', 'sys 0.06']",,,
2,62,8,"['real 0.37', 'user 0.04', 'sys 0.05']",,,
2,62,9,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,62,10,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,63,1,"['real 0.23', 'user 0.05', 'sys 0.03']",25807.0,1.03934,1.230569
2,63,2,"['real 0.27', 'user 0.05', 'sys 0.04']",25805.0,1.049071,1.283317
2,63,3,"['real 0.23', 'user 0.04', 'sys 0.04']",25807.0,1.041512,1.241581
2,63,4,"['real 0.23', 'user 0.04', 'sys 0.04']",25806.0,1.050787,1.250073
2,63,5,"['real 0.27', 'user 0.03', 'sys 0.05']",25805.0,1.053958,1.290327
2,63,6,"['real 0.24', 'user 0.04', 'sys 0.04']",25808.0,1.0685419999999999,1.271715
2,63,7,"['real 0.22', 'user 0.04', 'sys 0.04']",25808.0,1.056988,1.242361
2,63,8,"['real 0.24', 'user 0.04', 'sys 0.04']",25808.0,1.05877,1.255578
2,63,9,"['real 0.24', 'user 0.04', 'sys 0.04']",25805.0,1.038808,1.247806
2,63,10,"['real 0.25', 'user 0.03', 'sys 0.06']",25804.0,1.048601,1.260986
2,64,1,"['real 0.36', 'user 0.02', 'sys 0.06']",73.0,0.038026000000000004,0.358994
2,64,2,"['real 0.35', 'user 0.03', 'sys 0.05']",66.0,0.027622000000000035,0.342152
2,64,3,"['real 0.36', 'user 0.04', 'sys 0.04']",68.0,0.032941,0.354441
2,64,4,"['real 0.37', 'user 0.04', 'sys 0.05']",72.0,0.027729000000000004,0.360223
2,64,5,"['real 0.36', 'user 0.05', 'sys 0.04']",69.0,0.025810999999999973,0.359815
2,64,6,"['real 0.37', 'user 0.03', 'sys 0.06']",78.0,0.031435999999999964,0.367407
2,64,7,"['real 0.39', 'user 0.06', 'sys 0.03']",68.0,0.028945,0.380192
2,64,8,"['real 0.36', 'user 0.02', 'sys 0.06']",70.0,0.02846599999999999,0.358422
2,64,9,"['real 0.40', 'user 0.04', 'sys 0.05']",66.0,0.028852999999999962,0.391491
2,64,10,"['real 0.34', 'user 0.05', 'sys 0.03']",68.0,0.030469000000000024,0.339305
