experiment,run,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,8,"['real 0.26', 'user 0.04', 'sys 0.05']",2500.0,0.420011,0.638986
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
