experiment,run,seedServer,migrationTechnique,memoryFootprintInflation [MB],compressionEnabled,preDumpTime [s],preDumpTxTime [s],dumpTime [s],dumpTxTime [s],dumpSize,preDumpSize,rsyncPreDumpTotalFileSize,rsyncPreDumpTotalBytesSent,rsyncPreDumpTransferRate,rsyncPreDumpCompressionSpeedup,rsyncDumpTotalFileSize,rsyncDumpTotalBytesSent,rsyncDumpTransferRate,rsyncDumpCompressionSpeedup
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,1,1,cold,0.0,False,,,0.3283853530883789,0.8975439071655273,13M,,,,,,12.96M,12.96M,25.93M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,2,2,cold,0.0,False,,,0.31063127517700195,0.8748359680175781,9.4M,,,,,,9.70M,9.71M,6.47M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,3,3,cold,0.0,False,,,0.3044576644897461,0.8389079570770264,7.6M,,,,,,7.83M,7.84M,5.23M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,4,4,preCopy,0.0,False,0.1385970115661621,0.9588479995727539,0.32439541816711426,0.8523950576782227,9.3M,14M,14.04M,14.05M,28.09M bytes/sec,1.00,9.64M,9.65M,6.43M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,5,5,preCopy,0.0,False,0.22726178169250488,0.8795225620269775,0.30780720710754395,0.8035402297973633,5.1M,10M,10.43M,10.43M,6.95M bytes/sec,1.00,5.22M,5.22M,3.48M bytes/sec,1.00
4,6,6,preCopy,0.0,False,0.21168875694274902,0.8337314128875732,0.1958024501800537,0.7798821926116943,3.6M,7.8M,8.14M,8.14M,5.43M bytes/sec,1.00,3.60M,3.61M,2.40M bytes/sec,1.00
4,6,6,preCopy,0.0,False,0.21168875694274902,0.8337314128875732,0.1958024501800537,0.7798821926116943,3.6M,7.8M,8.14M,8.14M,5.43M bytes/sec,1.00,3.60M,3.61M,2.40M bytes/sec,1.00
4,6,6,preCopy,0.0,False,0.21168875694274902,0.8337314128875732,0.1958024501800537,0.7798821926116943,3.6M,7.8M,8.14M,8.14M,5.43M bytes/sec,1.00,3.60M,3.61M,2.40M bytes/sec,1.00
