experiment,run,repetition,seed,migrationTechnique,protocol,memoryFootprintInflation [MB],preDumpTime [s],preDumpTxTime [s],dumpTime [s],dumpTxTime [s],dumpSize,preDumpSize,compressionEnabled,rsyncPreDumpTotalFileSize,rsyncPreDumpTotalBytesSent,rsyncPreDumpTransferRate,rsyncPreDumpCompressionSpeedup,rsyncDumpTotalFileSize,rsyncDumpTotalBytesSent,rsyncDumpTransferRate,rsyncDumpCompressionSpeedup
1,1,43,43,cold,proactiveExplicit,0,,,0.2783641815185547,1.0073156356811523,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,44,44,cold,proactiveExplicit,0,,,0.295856237411499,0.9605166912078857,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,45,45,cold,proactiveExplicit,0,,,0.2957592010498047,0.9617788791656494,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
1,1,46,46,cold,proactiveExplicit,0,,,0.285630464553833,0.9819228649139404,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,47,47,cold,proactiveExplicit,0,,,0.2922954559326172,0.9617879390716553,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,48,48,cold,proactiveExplicit,0,,,0.2902405261993408,0.9581632614135742,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,49,49,cold,proactiveExplicit,0,,,0.2860891819000244,0.9622714519500732,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,50,50,cold,proactiveExplicit,0,,,0.28771185874938965,0.9666950702667236,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,51,51,cold,proactiveExplicit,0,,,0.19585657119750977,0.9689750671386719,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,52,52,cold,proactiveExplicit,0,,,0.3013944625854492,0.9569761753082275,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,53,53,cold,proactiveExplicit,0,,,0.2902224063873291,0.980008602142334,1.5M,,False,,,,,1.46M,1.46M,972.82K bytes/sec,1.00
1,1,54,54,cold,proactiveExplicit,0,,,0.28617286682128906,0.9729647636413574,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,55,55,cold,proactiveExplicit,0,,,0.29877161979675293,0.969353437423706,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
1,1,56,56,cold,proactiveExplicit,0,,,0.2901027202606201,0.9941549301147461,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,57,57,cold,proactiveExplicit,0,,,0.2916100025177002,1.0191409587860107,1.5M,,False,,,,,1.45M,1.45M,970.10K bytes/sec,1.00
1,1,58,58,cold,proactiveExplicit,0,,,0.2824375629425049,0.9694705009460449,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,59,59,cold,proactiveExplicit,0,,,0.29291844367980957,0.9675660133361816,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,60,60,cold,proactiveExplicit,0,,,0.30326080322265625,0.9551234245300293,1.5M,,False,,,,,1.46M,1.46M,972.82K bytes/sec,1.00
1,1,61,61,cold,proactiveExplicit,0,,,0.30152225494384766,0.9822568893432617,1.5M,,False,,,,,1.46M,1.46M,2.93M bytes/sec,1.00
1,1,62,62,cold,proactiveExplicit,0,,,0.30435824394226074,0.9525227546691895,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,63,63,cold,proactiveExplicit,0,,,0.29845094680786133,0.9575788974761963,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,64,64,cold,proactiveExplicit,0,,,0.29666566848754883,0.9767746925354004,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,65,65,cold,proactiveExplicit,0,,,0.28032803535461426,0.9731409549713135,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,66,66,cold,proactiveExplicit,0,,,0.2840578556060791,0.971149206161499,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,67,67,cold,proactiveExplicit,0,,,0.29924988746643066,1.0203073024749756,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,68,68,cold,proactiveExplicit,0,,,0.29006147384643555,0.966766357421875,1.5M,,False,,,,,1.46M,1.46M,2.92M bytes/sec,1.00
1,1,69,69,cold,proactiveExplicit,0,,,0.3033933639526367,0.9692349433898926,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,70,70,cold,proactiveExplicit,0,,,0.2927567958831787,0.9764697551727295,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,71,71,cold,proactiveExplicit,0,,,0.2893691062927246,0.9665133953094482,1.5M,,False,,,,,1.45M,1.45M,970.10K bytes/sec,1.00
1,1,72,72,cold,proactiveExplicit,0,,,0.291487455368042,0.960195779800415,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,73,73,cold,proactiveExplicit,0,,,0.2966949939727783,0.9686639308929443,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,74,74,cold,proactiveExplicit,0,,,0.2867887020111084,0.9964141845703125,1.5M,,False,,,,,1.46M,1.46M,972.82K bytes/sec,1.00
1,1,75,75,cold,proactiveExplicit,0,,,0.28617119789123535,0.98331618309021,1.5M,,False,,,,,1.46M,1.46M,2.92M bytes/sec,1.00
1,1,76,76,cold,proactiveExplicit,0,,,0.30163002014160156,0.9637441635131836,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,77,77,cold,proactiveExplicit,0,,,0.2894575595855713,0.9609625339508057,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,78,78,cold,proactiveExplicit,0,,,0.30135011672973633,0.9901180267333984,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,1,79,79,cold,proactiveExplicit,0,,,0.2947227954864502,0.9762041568756104,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,80,80,cold,proactiveExplicit,0,,,0.291240930557251,0.9810867309570312,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,81,81,cold,proactiveExplicit,0,,,0.2875692844390869,0.9612219333648682,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,82,82,cold,proactiveExplicit,0,,,0.29966068267822266,0.9661047458648682,1.5M,,False,,,,,1.46M,1.46M,2.93M bytes/sec,1.00
1,1,83,83,cold,proactiveExplicit,0,,,0.28890275955200195,0.962024450302124,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,84,84,cold,proactiveExplicit,0,,,0.28488898277282715,0.9673759937286377,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,85,85,cold,proactiveExplicit,0,,,0.287656307220459,0.9557030200958252,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,86,86,cold,proactiveExplicit,0,,,0.2848026752471924,0.9504265785217285,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,87,87,cold,proactiveExplicit,0,,,0.2940096855163574,0.9589300155639648,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
1,1,88,88,cold,proactiveExplicit,0,,,0.2902069091796875,0.9635412693023682,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,89,89,cold,proactiveExplicit,0,,,0.2957615852355957,0.9742894172668457,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
1,1,90,90,cold,proactiveExplicit,0,,,0.297438383102417,0.9669151306152344,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,91,91,cold,proactiveExplicit,0,,,0.286806583404541,0.9861488342285156,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,92,92,cold,proactiveExplicit,0,,,0.3007526397705078,0.9727730751037598,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,1,93,93,cold,proactiveExplicit,0,,,0.2986924648284912,0.966719388961792,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,1,94,94,cold,proactiveExplicit,0,,,0.28996872901916504,0.9647016525268555,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,95,95,cold,proactiveExplicit,0,,,0.30062031745910645,0.9562366008758545,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,96,96,cold,proactiveExplicit,0,,,0.3168952465057373,0.9662895202636719,1.5M,,False,,,,,1.46M,1.46M,2.93M bytes/sec,1.00
1,1,97,97,cold,proactiveExplicit,0,,,0.2978355884552002,0.951392412185669,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,1,98,98,cold,proactiveExplicit,0,,,0.30113673210144043,0.9571475982666016,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,1,99,99,cold,proactiveExplicit,0,,,0.29966139793395996,0.9612185955047607,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,1,100,100,cold,proactiveExplicit,0,,,0.29962658882141113,0.9607338905334473,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,1,101,cold,reactiveExplicit,0,,,0.29811739921569824,0.9737486839294434,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,2,102,cold,reactiveExplicit,0,,,0.29883575439453125,0.9766066074371338,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,3,103,cold,reactiveExplicit,0,,,0.29189610481262207,0.969308614730835,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,4,104,cold,reactiveExplicit,0,,,0.29211974143981934,0.9667596817016602,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,5,105,cold,reactiveExplicit,0,,,0.2899172306060791,0.9605405330657959,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,6,106,cold,reactiveExplicit,0,,,0.29383277893066406,0.9651529788970947,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,7,107,cold,reactiveExplicit,0,,,0.3071103096008301,0.9570863246917725,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,8,108,cold,reactiveExplicit,0,,,0.29251551628112793,0.9666228294372559,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,9,109,cold,reactiveExplicit,0,,,0.2819514274597168,0.962202787399292,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,10,110,cold,reactiveExplicit,0,,,0.29351162910461426,0.9664177894592285,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,11,111,cold,reactiveExplicit,0,,,0.29350829124450684,0.9573354721069336,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,12,112,cold,reactiveExplicit,0,,,0.28569626808166504,0.9717249870300293,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,13,113,cold,reactiveExplicit,0,,,0.2963881492614746,0.9662094116210938,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,14,114,cold,reactiveExplicit,0,,,0.3016839027404785,0.9636688232421875,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,15,115,cold,reactiveExplicit,0,,,0.2967808246612549,0.9628756046295166,1.5M,,False,,,,,1.46M,1.46M,975.55K bytes/sec,1.00
1,2,16,116,cold,reactiveExplicit,0,,,0.29001736640930176,0.967724084854126,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,17,117,cold,reactiveExplicit,0,,,0.3019237518310547,0.9660439491271973,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,18,118,cold,reactiveExplicit,0,,,0.2906179428100586,0.9458880424499512,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,19,119,cold,reactiveExplicit,0,,,0.28863024711608887,0.9560484886169434,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,20,120,cold,reactiveExplicit,0,,,0.29898524284362793,0.9568886756896973,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,21,121,cold,reactiveExplicit,0,,,0.3012664318084717,0.9709756374359131,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,22,122,cold,reactiveExplicit,0,,,0.296356201171875,0.9634418487548828,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,23,123,cold,reactiveExplicit,0,,,0.2916374206542969,0.9707586765289307,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,24,124,cold,reactiveExplicit,0,,,0.2981879711151123,0.9596567153930664,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,25,125,cold,reactiveExplicit,0,,,0.28016018867492676,0.9440484046936035,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,26,126,cold,reactiveExplicit,0,,,0.2916874885559082,0.9731869697570801,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,27,127,cold,reactiveExplicit,0,,,0.295820951461792,1.0046343803405762,1.5M,,False,,,,,1.46M,1.46M,972.87K bytes/sec,1.00
1,2,28,128,cold,reactiveExplicit,0,,,0.29830384254455566,0.9579117298126221,1.5M,,False,,,,,1.46M,1.46M,975.61K bytes/sec,1.00
1,2,29,129,cold,reactiveExplicit,0,,,0.3050394058227539,0.9547879695892334,1.5M,,False,,,,,1.46M,1.46M,975.61K bytes/sec,1.00
1,2,30,130,cold,reactiveExplicit,0,,,0.2949178218841553,0.9672963619232178,1.5M,,False,,,,,1.46M,1.46M,2.92M bytes/sec,1.00
1,2,31,131,cold,reactiveExplicit,0,,,0.3016037940979004,0.9538638591766357,1.5M,,False,,,,,1.46M,1.46M,2.93M bytes/sec,1.00
1,2,32,132,cold,reactiveExplicit,0,,,0.29532623291015625,0.9771547317504883,1.5M,,False,,,,,1.46M,1.46M,2.93M bytes/sec,1.00
1,2,33,133,cold,reactiveExplicit,0,,,0.29700279235839844,0.979041576385498,1.5M,,False,,,,,1.46M,1.46M,2.92M bytes/sec,1.00
1,2,34,134,cold,reactiveExplicit,0,,,0.2881896495819092,0.961327314376831,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,35,135,cold,reactiveExplicit,0,,,0.3053097724914551,0.9771914482116699,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,36,136,cold,reactiveExplicit,0,,,0.294238805770874,0.9672577381134033,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,37,137,cold,reactiveExplicit,0,,,0.295391321182251,0.9591569900512695,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,38,138,cold,reactiveExplicit,0,,,0.2891359329223633,0.9763410091400146,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,39,139,cold,reactiveExplicit,0,,,0.2991139888763428,0.9739274978637695,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
1,2,40,140,cold,reactiveExplicit,0,,,0.2927870750427246,0.9641773700714111,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,41,141,cold,reactiveExplicit,0,,,0.2853853702545166,1.0138132572174072,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,42,142,cold,reactiveExplicit,0,,,0.30045008659362793,0.9681611061096191,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,43,143,cold,reactiveExplicit,0,,,0.29774975776672363,0.9540035724639893,1.5M,,False,,,,,1.46M,1.46M,972.86K bytes/sec,1.00
1,2,44,144,cold,reactiveExplicit,0,,,0.2859375476837158,0.9595651626586914,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
1,2,45,145,cold,reactiveExplicit,0,,,0.2950119972229004,0.969527006149292,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,46,146,cold,reactiveExplicit,0,,,0.29105615615844727,0.9650533199310303,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,47,147,cold,reactiveExplicit,0,,,0.2968935966491699,0.9564125537872314,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,48,148,cold,reactiveExplicit,0,,,0.29151320457458496,0.9681446552276611,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,49,149,cold,reactiveExplicit,0,,,0.3045356273651123,0.962416410446167,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
1,2,50,150,cold,reactiveExplicit,0,,,0.2810955047607422,0.9707765579223633,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,51,151,cold,reactiveExplicit,0,,,0.3044147491455078,0.9488635063171387,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,52,152,cold,reactiveExplicit,0,,,0.2945058345794678,0.975348711013794,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
1,2,53,153,cold,reactiveExplicit,0,,,0.3023090362548828,0.9757695198059082,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
1,2,54,154,cold,reactiveExplicit,0,,,0.29551196098327637,0.9664781093597412,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,55,155,cold,reactiveExplicit,0,,,0.2979001998901367,0.9602303504943848,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
1,2,56,156,cold,reactiveExplicit,0,,,0.29140257835388184,0.9572064876556396,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
1,2,57,157,cold,reactiveExplicit,0,,,0.28911900520324707,0.9749751091003418,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,58,158,cold,reactiveExplicit,0,,,0.28247952461242676,0.9753398895263672,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
1,2,59,159,cold,reactiveExplicit,0,,,0.2919192314147949,0.9677252769470215,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,60,160,cold,reactiveExplicit,0,,,0.29540348052978516,0.954003095626831,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,61,161,cold,reactiveExplicit,0,,,0.2921624183654785,0.9799716472625732,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,62,162,cold,reactiveExplicit,0,,,0.2919130325317383,0.9702863693237305,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,63,163,cold,reactiveExplicit,0,,,0.2912747859954834,0.9755136966705322,1.5M,,False,,,,,1.46M,1.46M,972.82K bytes/sec,1.00
1,2,64,164,cold,reactiveExplicit,0,,,0.2987229824066162,0.9678676128387451,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,65,165,cold,reactiveExplicit,0,,,0.2811291217803955,0.9692497253417969,1.5M,,False,,,,,1.46M,1.46M,972.82K bytes/sec,1.00
1,2,66,166,cold,reactiveExplicit,0,,,0.30120301246643066,0.9718003273010254,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
1,2,67,167,cold,reactiveExplicit,0,,,0.2958188056945801,0.9844603538513184,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
1,2,68,168,cold,reactiveExplicit,0,,,0.29108691215515137,0.9653823375701904,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
