experiment,run,repetition,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
1,5,66,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,5,67,"['real 0.27', 'user 0.02', 'sys 0.07']",,,
1,5,68,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,5,69,"['real 0.23', 'user 0.05', 'sys 0.03']",,,
1,5,70,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,5,71,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,5,72,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,5,73,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,5,74,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,5,75,"['real 0.24', 'user 0.05', 'sys 0.04']",,,
1,5,76,"['real 0.26', 'user 0.04', 'sys 0.04']",,,
1,5,77,"['real 0.25', 'user 0.02', 'sys 0.06']",,,
1,5,78,"['real 0.24', 'user 0.05', 'sys 0.03']",,,
1,5,79,"['real 0.24', 'user 0.06', 'sys 0.03']",,,
1,5,80,"['real 0.26', 'user 0.02', 'sys 0.06']",,,
1,5,81,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,5,82,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,5,83,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,5,84,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,5,85,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,5,86,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,5,87,"['real 0.22', 'user 0.03', 'sys 0.04']",,,
1,5,88,"['real 0.23', 'user 0.03', 'sys 0.06']",,,
1,5,89,"['real 0.22', 'user 0.02', 'sys 0.05']",,,
1,5,90,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,5,91,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,5,92,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,5,93,"['real 0.23', 'user 0.02', 'sys 0.06']",,,
1,5,94,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,5,95,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,5,96,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,5,97,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,5,98,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,5,99,"['real 0.23', 'user 0.02', 'sys 0.07']",,,
1,5,100,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,6,1,"['real 0.22', 'user 0.02', 'sys 0.06']",,,
1,6,2,"['real 0.24', 'user 0.03', 'sys 0.06']",,,
1,6,3,"['real 0.23', 'user 0.02', 'sys 0.07']",,,
1,6,4,"['real 0.25', 'user 0.03', 'sys 0.05']",,,
1,6,5,"['real 0.26', 'user 0.02', 'sys 0.06']",,,
1,6,6,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,6,7,"['real 0.25', 'user 0.06', 'sys 0.02']",,,
1,6,8,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,9,"['real 0.25', 'user 0.04', 'sys 0.05']",,,
1,6,10,"['real 0.26', 'user 0.05', 'sys 0.04']",,,
1,6,11,"['real 0.25', 'user 0.03', 'sys 0.06']",,,
1,6,12,"['real 0.24', 'user 0.05', 'sys 0.03']",,,
1,6,13,"['real 0.25', 'user 0.04', 'sys 0.05']",,,
1,6,14,"['real 0.24', 'user 0.05', 'sys 0.03']",,,
1,6,15,"['real 0.23', 'user 0.05', 'sys 0.04']",,,
1,6,16,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,17,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,18,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,6,19,"['real 0.23', 'user 0.04', 'sys 0.05']",,,
1,6,20,"['real 0.25', 'user 0.02', 'sys 0.06']",,,
1,6,21,"['real 0.22', 'user 0.03', 'sys 0.05']",,,
1,6,22,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,23,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,24,"['real 0.25', 'user 0.03', 'sys 0.06']",,,
1,6,25,"['real 0.23', 'user 0.04', 'sys 0.05']",,,
1,6,26,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,6,27,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,28,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,29,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,6,30,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,31,"['real 0.25', 'user 0.05', 'sys 0.03']",,,
1,6,32,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,33,"['real 0.23', 'user 0.04', 'sys 0.05']",,,
1,6,34,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,6,35,"['real 0.23', 'user 0.03', 'sys 0.06']",,,
1,6,36,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,6,37,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,38,"['real 0.25', 'user 0.06', 'sys 0.03']",,,
1,6,39,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,40,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,6,41,"['real 0.23', 'user 0.04', 'sys 0.03']",,,
1,6,42,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,6,43,"['real 0.23', 'user 0.03', 'sys 0.05']",,,
1,6,44,"['real 0.22', 'user 0.04', 'sys 0.05']",,,
1,6,45,"['real 0.26', 'user 0.04', 'sys 0.04']",,,
1,6,46,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,47,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,48,"['real 0.26', 'user 0.04', 'sys 0.04']",,,
1,6,49,"['real 0.23', 'user 0.03', 'sys 0.06']",,,
1,6,50,"['real 0.27', 'user 0.04', 'sys 0.05']",,,
1,6,51,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,6,52,"['real 0.26', 'user 0.03', 'sys 0.06']",,,
1,6,53,"['real 0.24', 'user 0.05', 'sys 0.04']",,,
1,6,54,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,55,"['real 0.26', 'user 0.02', 'sys 0.05']",,,
1,6,56,"['real 0.23', 'user 0.01', 'sys 0.07']",,,
1,6,57,"['real 0.23', 'user 0.02', 'sys 0.06']",,,
1,6,58,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,59,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,6,60,"['real 0.23', 'user 0.03', 'sys 0.04']",,,
1,6,61,"['real 0.27', 'user 0.04', 'sys 0.04']",,,
1,6,62,"['real 0.27', 'user 0.01', 'sys 0.07']",,,
1,6,63,"['real 0.26', 'user 0.03', 'sys 0.05']",,,
1,6,64,"['real 0.26', 'user 0.03', 'sys 0.06']",,,
1,6,65,"['real 0.26', 'user 0.03', 'sys 0.06']",,,
1,6,66,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,6,67,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,68,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,6,69,"['real 0.25', 'user 0.03', 'sys 0.06']",,,
1,6,70,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,71,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,72,"['real 0.27', 'user 0.04', 'sys 0.05']",,,
1,6,73,"['real 0.25', 'user 0.03', 'sys 0.05']",,,
1,6,74,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,75,"['real 0.24', 'user 0.05', 'sys 0.04']",,,
1,6,76,"['real 0.25', 'user 0.03', 'sys 0.05']",,,
1,6,77,"['real 0.24', 'user 0.02', 'sys 0.06']",,,
1,6,78,"['real 0.23', 'user 0.04', 'sys 0.04']",,,
1,6,79,"['real 0.24', 'user 0.05', 'sys 0.03']",,,
1,6,80,"['real 0.26', 'user 0.04', 'sys 0.04']",,,
1,6,81,"['real 0.25', 'user 0.03', 'sys 0.05']",,,
1,6,82,"['real 0.24', 'user 0.04', 'sys 0.04']",,,
1,6,83,"['real 0.23', 'user 0.05', 'sys 0.03']",,,
1,6,84,"['real 0.25', 'user 0.05', 'sys 0.03']",,,
1,6,85,"['real 0.24', 'user 0.04', 'sys 0.05']",,,
1,6,86,"['real 0.25', 'user 0.02', 'sys 0.07']",,,
1,6,87,"['real 0.22', 'user 0.03', 'sys 0.05']",,,
1,6,88,"['real 0.23', 'user 0.04', 'sys 0.05']",,,
1,6,89,"['real 0.25', 'user 0.05', 'sys 0.04']",,,
1,6,90,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,91,"['real 0.25', 'user 0.04', 'sys 0.05']",,,
1,6,92,"['real 0.22', 'user 0.04', 'sys 0.04']",,,
1,6,93,"['real 0.24', 'user 0.05', 'sys 0.03']",,,
1,6,94,"['real 0.23', 'user 0.01', 'sys 0.07']",,,
1,6,95,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,96,"['real 0.25', 'user 0.04', 'sys 0.04']",,,
1,6,97,"['real 0.23', 'user 0.06', 'sys 0.03']",,,
1,6,98,"['real 0.24', 'user 0.03', 'sys 0.05']",,,
1,6,99,"['real 0.24', 'user 0.03', 'sys 0.06']",,,
1,6,100,"['real 0.25', 'user 0.03', 'sys 0.05']",,,
