experiment,run,repetition,seed,migrationTechnique,protocol,memoryFootprintInflation [MB],preDumpTime [s],preDumpTxTime [s],dumpTime [s],dumpTxTime [s],dumpSize,preDumpSize,compressionEnabled,rsyncPreDumpTotalFileSize,rsyncPreDumpTotalBytesSent,rsyncPreDumpTransferRate,rsyncPreDumpCompressionSpeedup,rsyncDumpTotalFileSize,rsyncDumpTotalBytesSent,rsyncDumpTransferRate,rsyncDumpCompressionSpeedup
2,2,2,12,preCopy,proactiveExplicit,0,0.20374751091003418,0.9445827007293701,0.29006123542785645,0.9341268539428711,136K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,51.70K,53.52K,36.01K bytes/sec,0.96
2,2,3,13,preCopy,proactiveExplicit,0,0.19754576683044434,0.9499986171722412,0.2771170139312744,0.9073727130889893,136K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,51.71K,53.53K,36.02K bytes/sec,0.96
2,2,4,14,preCopy,proactiveExplicit,0,0.2060084342956543,0.9458105564117432,0.27924418449401855,0.9251987934112549,136K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,51.71K,53.56K,108.13K bytes/sec,0.96
2,2,5,15,preCopy,proactiveExplicit,0,0.19666647911071777,0.9595229625701904,0.28514885902404785,0.9220969676971436,140K,1.4M,False,1.44M,1.44M,962.09K bytes/sec,1.00,55.80K,57.62K,38.75K bytes/sec,0.96
2,2,6,16,preCopy,proactiveExplicit,0,0.19514155387878418,0.9682352542877197,0.29581117630004883,0.948974609375,136K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,51.71K,53.58K,36.05K bytes/sec,0.96
2,2,7,17,preCopy,proactiveExplicit,0,0.19680452346801758,0.95438551902771,0.2778494358062744,0.9240262508392334,136K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,51.71K,53.53K,36.02K bytes/sec,0.96
2,2,8,18,preCopy,proactiveExplicit,0,0.19727277755737305,0.9572293758392334,0.2786393165588379,0.9400312900543213,136K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,51.69K,53.50K,36.00K bytes/sec,0.96
2,2,9,19,preCopy,proactiveExplicit,0,0.1962752342224121,0.939805269241333,0.26912689208984375,0.9308018684387207,136K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,51.71K,53.53K,36.02K bytes/sec,0.96
2,2,10,20,preCopy,proactiveExplicit,0,0.20020461082458496,0.9388468265533447,0.28931164741516113,0.9267170429229736,136K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,51.69K,53.50K,36.00K bytes/sec,0.96
2,3,1,21,postCopy,proactiveExplicit,0,,,0.2717142105102539,0.9455902576446533,696K,,False,,,,,625.15K,627.07K,418.38K bytes/sec,1.00
2,3,2,22,postCopy,proactiveExplicit,0,,,0.27733659744262695,0.9561877250671387,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,3,3,23,postCopy,proactiveExplicit,0,,,0.27106738090515137,0.9256401062011719,696K,,False,,,,,625.15K,627.07K,418.37K bytes/sec,1.00
2,3,4,24,postCopy,proactiveExplicit,0,,,0.26775026321411133,0.9455034732818604,696K,,False,,,,,625.16K,627.07K,418.37K bytes/sec,1.00
2,3,5,25,postCopy,proactiveExplicit,0,,,0.2667050361633301,0.934222936630249,696K,,False,,,,,625.15K,627.12K,1.26M bytes/sec,1.00
2,3,6,26,postCopy,proactiveExplicit,0,,,0.2660369873046875,0.9295101165771484,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,3,7,27,postCopy,proactiveExplicit,0,,,0.27754974365234375,0.947481632232666,696K,,False,,,,,625.16K,627.08K,418.38K bytes/sec,1.00
2,3,8,28,postCopy,proactiveExplicit,0,,,0.28070831298828125,0.9315776824951172,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,3,9,29,postCopy,proactiveExplicit,0,,,0.2813091278076172,0.9604182243347168,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,3,10,30,postCopy,proactiveExplicit,0,,,0.27925968170166016,0.941580057144165,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,4,1,31,hybrid,proactiveExplicit,0,0.1983959674835205,0.9615440368652344,0.26317834854125977,0.9396910667419434,108K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,23.04K,24.86K,16.90K bytes/sec,0.91
2,4,2,32,hybrid,proactiveExplicit,0,0.19370579719543457,0.9683303833007812,0.267625093460083,0.9357993602752686,108K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,23.04K,24.85K,16.90K bytes/sec,0.91
2,4,3,33,hybrid,proactiveExplicit,0,0.20132803916931152,0.9655890464782715,0.2676970958709717,0.9307310581207275,108K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,23.03K,24.85K,16.90K bytes/sec,0.91
2,4,4,34,hybrid,proactiveExplicit,0,0.1003885269165039,0.9480671882629395,0.2772693634033203,0.925633430480957,108K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,23.04K,24.90K,50.80K bytes/sec,0.91
2,4,5,35,hybrid,proactiveExplicit,0,0.1959080696105957,0.9434540271759033,0.2730879783630371,0.9265220165252686,108K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,23.03K,24.85K,16.90K bytes/sec,0.91
2,4,6,36,hybrid,proactiveExplicit,0,0.1957108974456787,0.9638559818267822,0.2698338031768799,0.9296061992645264,108K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,23.02K,24.81K,16.87K bytes/sec,0.91
2,4,7,37,hybrid,proactiveExplicit,0,0.20043587684631348,1.0019054412841797,0.26845502853393555,0.9404518604278564,108K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,23.04K,24.86K,16.90K bytes/sec,0.91
2,4,8,38,hybrid,proactiveExplicit,0,0.20900344848632812,0.9431884288787842,0.26375865936279297,0.9281103610992432,108K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,23.04K,24.86K,16.90K bytes/sec,0.91
2,4,9,39,hybrid,proactiveExplicit,0,0.20785117149353027,0.952392578125,0.2763862609863281,0.9044082164764404,108K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,23.04K,24.86K,16.91K bytes/sec,0.91
2,4,10,40,hybrid,proactiveExplicit,0,0.19215893745422363,0.9581971168518066,0.2646772861480713,0.9364931583404541,108K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,23.03K,24.85K,16.90K bytes/sec,0.91
2,5,1,41,cold,reactiveExplicit,0,,,0.30521106719970703,0.9563591480255127,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,5,2,42,cold,reactiveExplicit,0,,,0.29596519470214844,0.9561820030212402,1.5M,,False,,,,,1.45M,1.45M,970.11K bytes/sec,1.00
2,5,3,43,cold,reactiveExplicit,0,,,0.29480695724487305,0.9351263046264648,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
2,5,4,44,cold,reactiveExplicit,0,,,0.3077878952026367,0.9596796035766602,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,5,5,45,cold,reactiveExplicit,0,,,0.29111623764038086,0.9632518291473389,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,5,6,46,cold,reactiveExplicit,0,,,0.29572176933288574,1.0028481483459473,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,5,7,47,cold,reactiveExplicit,0,,,0.2961864471435547,0.9497780799865723,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,5,8,48,cold,reactiveExplicit,0,,,0.28777527809143066,0.9641854763031006,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
2,5,9,49,cold,reactiveExplicit,0,,,0.2922673225402832,0.9697539806365967,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
2,5,10,50,cold,reactiveExplicit,0,,,0.2944962978363037,0.9301950931549072,1.5M,,False,,,,,1.46M,1.46M,972.83K bytes/sec,1.00
2,6,1,51,preCopy,reactiveExplicit,0,0.1964726448059082,0.9690132141113281,0.2868983745574951,0.9378435611724854,384K,1.4M,False,1.44M,1.44M,2.88M bytes/sec,1.00,306.09K,307.95K,205.63K bytes/sec,0.99
2,6,2,52,preCopy,reactiveExplicit,0,0.20487523078918457,0.9657633304595947,0.28672289848327637,0.931011438369751,400K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,322.45K,324.34K,216.56K bytes/sec,0.99
2,6,3,53,preCopy,reactiveExplicit,0,0.2030620574951172,0.9293570518493652,0.29246044158935547,0.9442529678344727,400K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,322.46K,324.35K,216.57K bytes/sec,0.99
2,6,4,54,preCopy,reactiveExplicit,0,0.19471335411071777,0.9623892307281494,0.27744507789611816,0.9414043426513672,384K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,306.10K,307.98K,205.65K bytes/sec,0.99
2,6,5,55,preCopy,reactiveExplicit,0,0.19624018669128418,0.9714086055755615,0.29130077362060547,0.9546113014221191,392K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,314.25K,316.13K,211.09K bytes/sec,0.99
2,6,6,56,preCopy,reactiveExplicit,0,0.2042708396911621,0.9383420944213867,0.2997884750366211,0.9230778217315674,388K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,310.13K,312.01K,208.34K bytes/sec,0.99
2,6,7,57,preCopy,reactiveExplicit,0,0.19308996200561523,0.9583172798156738,0.28249120712280273,0.9345965385437012,396K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,318.35K,320.23K,213.82K bytes/sec,0.99
2,6,8,58,preCopy,reactiveExplicit,0,0.2067866325378418,0.9352645874023438,0.2897810935974121,0.9232404232025146,384K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,306.06K,307.94K,205.62K bytes/sec,0.99
2,6,9,59,preCopy,reactiveExplicit,0,0.19461297988891602,0.9498047828674316,0.27637410163879395,0.9407494068145752,400K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,322.45K,324.33K,216.55K bytes/sec,0.99
2,6,10,60,preCopy,reactiveExplicit,0,0.20895743370056152,0.9417397975921631,0.2896997928619385,0.9246535301208496,392K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,314.29K,316.17K,633.34K bytes/sec,0.99
2,7,1,61,postCopy,reactiveExplicit,0,,,0.2742884159088135,0.9320120811462402,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,2,62,postCopy,reactiveExplicit,0,,,0.2698245048522949,0.9305510520935059,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,3,63,postCopy,reactiveExplicit,0,,,0.26669979095458984,0.9423739910125732,696K,,False,,,,,625.16K,627.08K,418.38K bytes/sec,1.00
2,7,4,64,postCopy,reactiveExplicit,0,,,0.27613377571105957,0.9382333755493164,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,5,65,postCopy,reactiveExplicit,0,,,0.28455352783203125,0.9494163990020752,696K,,False,,,,,625.15K,627.07K,418.38K bytes/sec,1.00
2,7,6,66,postCopy,reactiveExplicit,0,,,0.2772083282470703,0.947650671005249,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,7,67,postCopy,reactiveExplicit,0,,,0.26705265045166016,0.9388551712036133,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,8,68,postCopy,reactiveExplicit,0,,,0.27874016761779785,0.9372406005859375,696K,,False,,,,,625.16K,627.07K,418.37K bytes/sec,1.00
2,7,9,69,postCopy,reactiveExplicit,0,,,0.2800779342651367,0.926633358001709,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,7,10,70,postCopy,reactiveExplicit,0,,,0.2756047248840332,0.9338493347167969,696K,,False,,,,,625.16K,627.08K,418.38K bytes/sec,1.00
2,8,1,71,hybrid,reactiveExplicit,0,0.20489048957824707,0.9392600059509277,0.2693746089935303,0.9308533668518066,124K,1.4M,False,1.44M,1.44M,2.89M bytes/sec,1.00,39.82K,41.61K,28.07K bytes/sec,0.95
2,8,2,72,hybrid,reactiveExplicit,0,0.20482206344604492,0.9502253532409668,0.27478814125061035,0.9466042518615723,124K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,39.84K,41.69K,84.38K bytes/sec,0.94
2,8,3,73,hybrid,reactiveExplicit,0,0.2023165225982666,0.9986767768859863,0.27344393730163574,0.9189369678497314,124K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,39.82K,41.65K,28.09K bytes/sec,0.95
2,8,4,74,hybrid,reactiveExplicit,0,0.2024075984954834,0.9419777393341064,0.2755575180053711,0.9338235855102539,120K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,35.66K,37.48K,25.32K bytes/sec,0.94
2,8,5,75,hybrid,reactiveExplicit,0,0.2039475440979004,0.9577772617340088,0.26862359046936035,0.9349625110626221,124K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,39.80K,41.62K,28.08K bytes/sec,0.95
2,8,6,76,hybrid,reactiveExplicit,0,0.20890259742736816,0.9491732120513916,0.26747798919677734,0.927741527557373,120K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,35.73K,37.55K,25.36K bytes/sec,0.94
2,8,7,77,hybrid,reactiveExplicit,0,0.19903898239135742,0.9367823600769043,0.2669637203216553,0.9229164123535156,124K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,39.80K,41.62K,28.08K bytes/sec,0.95
2,8,8,78,hybrid,reactiveExplicit,0,0.2032780647277832,0.9393730163574219,0.2685685157775879,0.9446167945861816,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.79K,41.61K,28.07K bytes/sec,0.95
2,8,9,79,hybrid,reactiveExplicit,0,0.1984410285949707,0.9461908340454102,0.26269054412841797,0.9353830814361572,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.85K,41.67K,28.11K bytes/sec,0.95
2,8,10,80,hybrid,reactiveExplicit,0,0.20588278770446777,0.9459996223449707,0.2633931636810303,0.9442353248596191,124K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,39.84K,41.66K,28.10K bytes/sec,0.95
2,9,1,81,cold,poolOfAddresses3,0,,,0.29822444915771484,0.9518442153930664,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,9,2,82,cold,poolOfAddresses3,0,,,0.2867000102996826,0.9524185657501221,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
2,9,3,83,cold,poolOfAddresses3,0,,,0.2911546230316162,0.9617111682891846,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,9,4,84,cold,poolOfAddresses3,0,,,0.28189921379089355,0.9444339275360107,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
2,9,5,85,cold,poolOfAddresses3,0,,,0.29636168479919434,0.9510416984558105,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
2,9,6,86,cold,poolOfAddresses3,0,,,0.302692174911499,0.9501404762268066,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
2,9,7,87,cold,poolOfAddresses3,0,,,0.3025939464569092,0.9544413089752197,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
2,9,8,88,cold,poolOfAddresses3,0,,,0.30197858810424805,0.9557058811187744,1.5M,,False,,,,,1.45M,1.45M,970.13K bytes/sec,1.00
2,9,9,89,cold,poolOfAddresses3,0,,,0.298328161239624,0.9606742858886719,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
2,9,10,90,cold,poolOfAddresses3,0,,,0.3057749271392822,0.9393088817596436,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,10,1,91,preCopy,poolOfAddresses3,0,0.20183253288269043,0.9556586742401123,0.1889352798461914,0.9334962368011475,404K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,326.57K,328.45K,219.30K bytes/sec,0.99
2,10,2,92,preCopy,poolOfAddresses3,0,0.20313143730163574,0.9605083465576172,0.2795908451080322,0.937523603439331,404K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,326.60K,328.49K,219.33K bytes/sec,0.99
2,10,3,93,preCopy,poolOfAddresses3,0,0.20574688911437988,0.9623656272888184,0.28386759757995605,0.9417731761932373,396K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,318.44K,320.32K,213.88K bytes/sec,0.99
2,10,4,94,preCopy,poolOfAddresses3,0,0.2026233673095703,0.9604218006134033,0.2838430404663086,0.9301488399505615,396K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,318.39K,320.28K,213.85K bytes/sec,0.99
2,10,5,95,preCopy,poolOfAddresses3,0,0.20025134086608887,0.9584136009216309,0.28026318550109863,0.9478104114532471,400K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,322.53K,324.42K,649.84K bytes/sec,0.99
2,10,6,96,preCopy,poolOfAddresses3,0,0.1968083381652832,0.9550769329071045,0.2886488437652588,0.9261188507080078,396K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,318.39K,320.27K,213.85K bytes/sec,0.99
2,10,7,97,preCopy,poolOfAddresses3,0,0.19582271575927734,0.9406447410583496,0.28873324394226074,0.9349822998046875,388K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,310.20K,312.07K,208.38K bytes/sec,0.99
2,10,8,98,preCopy,poolOfAddresses3,0,0.1981213092803955,0.9566049575805664,0.2769501209259033,0.9239501953125,392K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,314.30K,316.18K,211.12K bytes/sec,0.99
2,10,9,99,preCopy,poolOfAddresses3,0,0.20381736755371094,0.9527490139007568,0.2826347351074219,0.9278469085693359,400K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,322.50K,324.38K,216.59K bytes/sec,0.99
2,10,10,100,preCopy,poolOfAddresses3,0,0.2007005214691162,0.9406254291534424,0.2946000099182129,0.9534101486206055,400K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,322.49K,324.38K,216.58K bytes/sec,0.99
2,11,1,101,postCopy,poolOfAddresses3,0,,,0.2787930965423584,0.9309115409851074,696K,,False,,,,,625.15K,627.09K,418.39K bytes/sec,1.00
2,11,2,102,postCopy,poolOfAddresses3,0,,,0.276857852935791,0.9501545429229736,696K,,False,,,,,625.16K,627.08K,418.38K bytes/sec,1.00
2,11,3,103,postCopy,poolOfAddresses3,0,,,0.26764512062072754,0.9601242542266846,696K,,False,,,,,625.15K,627.05K,418.36K bytes/sec,1.00
2,11,4,104,postCopy,poolOfAddresses3,0,,,0.2790253162384033,0.9310867786407471,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,11,5,105,postCopy,poolOfAddresses3,0,,,0.26984453201293945,0.9220576286315918,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,11,6,106,postCopy,poolOfAddresses3,0,,,0.2717607021331787,0.9347357749938965,696K,,False,,,,,625.15K,627.06K,418.37K bytes/sec,1.00
2,11,7,107,postCopy,poolOfAddresses3,0,,,0.2724320888519287,0.9842329025268555,696K,,False,,,,,625.16K,627.06K,418.37K bytes/sec,1.00
2,11,8,108,postCopy,poolOfAddresses3,0,,,0.2770259380340576,0.9414453506469727,696K,,False,,,,,625.15K,627.08K,418.38K bytes/sec,1.00
2,11,9,109,postCopy,poolOfAddresses3,0,,,0.2743818759918213,0.9230837821960449,696K,,False,,,,,625.16K,627.08K,418.38K bytes/sec,1.00
2,11,10,110,postCopy,poolOfAddresses3,0,,,0.2805213928222656,0.9388508796691895,696K,,False,,,,,625.16K,627.07K,418.38K bytes/sec,1.00
2,12,1,111,hybrid,poolOfAddresses3,0,0.19818496704101562,0.9454314708709717,0.26972126960754395,0.9293632507324219,120K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,35.82K,37.63K,25.42K bytes/sec,0.94
2,12,2,112,hybrid,poolOfAddresses3,0,0.19614434242248535,0.9583432674407959,0.2618436813354492,0.944127082824707,124K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,39.93K,41.79K,84.58K bytes/sec,0.94
2,12,3,113,hybrid,poolOfAddresses3,0,0.20003223419189453,0.9415402412414551,0.2669684886932373,0.9201788902282715,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.90K,41.72K,28.14K bytes/sec,0.95
2,12,4,114,hybrid,poolOfAddresses3,0,0.20252728462219238,0.9377639293670654,0.27121424674987793,0.9312868118286133,124K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,39.88K,41.69K,28.12K bytes/sec,0.95
2,12,5,115,hybrid,poolOfAddresses3,0,0.2054734230041504,0.942936897277832,0.2704589366912842,0.9270515441894531,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.90K,41.72K,28.14K bytes/sec,0.95
2,12,6,116,hybrid,poolOfAddresses3,0,0.2025129795074463,0.9373400211334229,0.26717114448547363,0.917546272277832,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.86K,41.68K,28.12K bytes/sec,0.95
2,12,7,117,hybrid,poolOfAddresses3,0,0.20104408264160156,0.9568893909454346,0.27350711822509766,0.9288115501403809,120K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,35.76K,37.58K,25.38K bytes/sec,0.94
2,12,8,118,hybrid,poolOfAddresses3,0,0.20078134536743164,0.949296236038208,0.269071102142334,0.9454729557037354,124K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,39.90K,41.71K,28.14K bytes/sec,0.95
2,12,9,119,hybrid,poolOfAddresses3,0,0.2012319564819336,0.939939022064209,0.271298885345459,0.9873156547546387,124K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,39.90K,41.72K,28.14K bytes/sec,0.95
2,12,10,120,hybrid,poolOfAddresses3,0,0.20149707794189453,0.9342551231384277,0.2666919231414795,0.9261777400970459,124K,1.4M,False,1.43M,1.43M,956.71K bytes/sec,1.00,39.85K,41.69K,28.12K bytes/sec,0.94
2,13,1,121,cold,symmetric,0,,,0.29351091384887695,0.9403173923492432,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,13,2,122,cold,symmetric,0,,,0.2812950611114502,0.9478440284729004,1.5M,,False,,,,,1.46M,1.46M,2.92M bytes/sec,1.00
2,13,3,123,cold,symmetric,0,,,0.30111098289489746,0.9468944072723389,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,13,4,124,cold,symmetric,0,,,0.2965669631958008,0.947730302810669,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
2,13,5,125,cold,symmetric,0,,,0.29099464416503906,0.9299676418304443,1.5M,,False,,,,,1.46M,1.46M,975.58K bytes/sec,1.00
2,13,6,126,cold,symmetric,0,,,0.29438352584838867,0.9488680362701416,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,13,7,127,cold,symmetric,0,,,0.30109477043151855,0.9513070583343506,1.5M,,False,,,,,1.46M,1.46M,975.56K bytes/sec,1.00
2,13,8,128,cold,symmetric,0,,,0.2974400520324707,1.0167620182037354,1.5M,,False,,,,,1.46M,1.46M,972.84K bytes/sec,1.00
2,13,9,129,cold,symmetric,0,,,0.2852613925933838,0.9565272331237793,1.5M,,False,,,,,1.46M,1.46M,975.57K bytes/sec,1.00
2,13,10,130,cold,symmetric,0,,,0.29682397842407227,0.9580235481262207,1.5M,,False,,,,,1.46M,1.46M,972.85K bytes/sec,1.00
2,14,1,131,preCopy,symmetric,0,0.2062225341796875,0.9415524005889893,0.2938840389251709,0.930823802947998,388K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,310.17K,312.06K,208.37K bytes/sec,0.99
2,14,2,132,preCopy,symmetric,0,0.19987082481384277,0.9405934810638428,0.2811620235443115,0.9288969039916992,400K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,322.44K,324.33K,216.55K bytes/sec,0.99
2,14,3,133,preCopy,symmetric,0,0.20564723014831543,0.9391574859619141,0.29944276809692383,0.9300894737243652,392K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,314.33K,316.22K,211.14K bytes/sec,0.99
2,14,4,134,preCopy,symmetric,0,0.20044851303100586,0.951904296875,0.29235267639160156,0.9395046234130859,384K,1.4M,False,1.44M,1.44M,962.17K bytes/sec,1.00,306.11K,307.99K,205.66K bytes/sec,0.99
2,14,5,135,preCopy,symmetric,0,0.10313773155212402,0.9356997013092041,0.2912919521331787,0.9236199855804443,396K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,318.40K,320.29K,213.86K bytes/sec,0.99
2,14,6,136,preCopy,symmetric,0,0.19605517387390137,0.933795690536499,0.2854628562927246,0.9329824447631836,400K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,322.45K,324.34K,216.56K bytes/sec,0.99
2,14,7,137,preCopy,symmetric,0,0.20489907264709473,0.9285781383514404,0.304502010345459,0.934765100479126,384K,1.4M,False,1.44M,1.44M,959.44K bytes/sec,1.00,306.10K,307.97K,205.64K bytes/sec,0.99
